Time (s),X (m),Y (m),Z (m),q1 (norm),q2 (i),q3 (j),q4 (k)
1735694472.0, 2712405.8112438726, -2839799.512622129, 5451447.516318171, 0.5110635316441228, 0.021653087534321335,-0.3237124830772656,0.7959619580882108
1735694473.0, 2708969.0432050666, -2845766.163251639, 5449310.540309886, 0.5108085842317522, 0.021152639881131436,-0.32403897968056455,0.7960062158983374
1735694474.0, 2705527.8583230716, -2851728.586257746, 5447166.400327065, 0.5105534306807933, 0.02065214074985017,-0.32436534906212144,0.7960501264558211
1735694475.0, 2702082.260771941, -2857686.7721895967, 5445015.097278078, 0.5102980710939434, 0.020151590232443655,-0.3246915911303248,0.7960936896485001
1735694476.0, 2698632.2547322665, -2863640.7115951036, 5442856.632076127, 0.5100425055782342, 0.019650988410537175,-0.3250177057992023,0.796136905359241
1735694477.0, 2695177.844391272, -2869590.395020874, 5440691.005639226, 0.5097867342225956, 0.019150335387076105,-0.3253436929717809,0.7961797734863066
1735694478.0, 2691719.0339424936, -2875535.8130125036, 5438518.21889023, 0.5095307571420875, 0.018649631244841692,-0.32566955256034985,0.7962222939077906
1735694479.0, 2688255.827586365, -2881476.9561140426, 5436338.2727568345, 0.5092745744284671, 0.01814887608059209,-0.3259952844711596,0.796264466518683
1735694480.0, 2684788.229529478, -2887413.8148686676, 5434151.168171588, 0.5090181861986935, 0.01764806997294388,-0.32632088861854774,0.7963062911948038
1735694481.0, 2681316.2439855905, -2893346.379817775, 5431956.906071896, 0.5087615925402971, 0.017147213022158228,-0.3266463649069194,0.7963477678342101
1735694482.0, 2677839.8751744702, -2899274.6415020325, 5429755.487400032, 0.5085047935637559, 0.016646305320285944,-0.32697171324306,0.7963888963193573
1735694483.0, 2674359.1273229048, -2905198.5904604685, 5427546.9131031465, 0.5082477893619788, 0.016145346956417304,-0.32729693353727773,0.7964296765423884
1735694484.0, 2670874.0046638707, -2911118.217231219, 5425331.184133278, 0.5079905800482671, 0.015644338012878282,-0.32762202570162147,0.7964701083816831
1735694485.0, 2667384.511437547, -2917033.5123506202, 5423108.301447361, 0.5077331657103686, 0.015143278593438664,-0.3279469896380172,0.796510191735505
1735694486.0, 2663890.6518900744, -2922944.4663543385, 5420878.266007231, 0.5074755464680699, 0.014642168773837914,-0.3282718252615061,0.7965499264766845
1735694487.0, 2660392.4302748917, -2928851.0697761457, 5418641.078779632, 0.5072177224036712, 0.014141008654680293,-0.3285965324762794,0.7965893125057768
1735694488.0, 2656889.8508515027, -2934753.3131490652, 5416396.740736237, 0.506959693632919, 0.013639798323459407,-0.3289211111906104,0.79662834970044
1735694489.0, 2653382.9178864807, -2940651.187004448, 5414145.252853643, 0.5067014602457041, 0.013138537865470758,-0.32924556131674776,0.7966670379530262
1735694490.0, 2649871.635652722, -2946544.6818726487, 5411886.616113391, 0.5064430223488543, 0.012637227377464486,-0.3295698827582214,0.7967053771483535
1735694491.0, 2646356.0084299636, -2952433.7882825728, 5409620.831501968, 0.5061843800496637, 0.012135866938456119,-0.32989407542888693,0.796743367166812
1735694492.0, 2642836.0405048723, -2958318.4967615944, 5407347.900010816, 0.5059255334327831, 0.011634456654361741,-0.33021813922907345,0.7967810079081955
1735694493.0, 2639311.7361703003, -2964198.797836229, 5405067.822636346, 0.5056664826156619, 0.011132996598890594,-0.330542074074428,0.7968182992454484
1735694494.0, 2635783.0997261303, -2970074.682031376, 5402780.6003799485, 0.5054072276894072, 0.010631486871736852,-0.3308658798680393,0.7968552410729016
1735694495.0, 2632250.1354789515, -2975946.139870615, 5400486.234247992, 0.5051477687531206, 0.010129927561300886,-0.33118955651868537,0.796891833277455
1735694496.0, 2628712.847741731, -2981813.1618765043, 5398184.725251838, 0.5048881059185688, 0.009628318749628117,-0.33151310393735506,0.796928075736974
1735694497.0, 2625171.240834662, -2987675.738569821, 5395876.074407858, 0.5046282392794534, 0.009126660529955517,-0.33183652203034997,0.7969639683424157
1735694498.0, 2621625.319084422, -2993533.8604702367, 5393560.28273743, 0.5043681689326998, 0.008624952990242978,-0.3321598107066064,0.7969995109814956
1735694499.0, 2618075.0868242546, -2999387.518096231, 5391237.351266958, 0.5041078949833296, 0.008123196223654414,-0.33248296987099113,0.79703470353828
1735694500.0, 2614520.548394497, -3005236.7019646475, 5388907.281027872, 0.5038474175242105, 0.007621390321979201,-0.3328059994304442,0.7970695459035222
1735694501.0, 2610961.7081418126, -3011081.4025913496, 5386570.073056648, 0.503586736671178, 0.007119535359802251,-0.3331288992992744,0.7971040379503719
1735694502.0, 2607398.5704202387, -3016921.610490333, 5384225.728394803, 0.5033258525060424, 0.006617631442473994,-0.3334516693775091,0.7971381795789922
1735694503.0, 2603831.139589986, -3022757.316174758, 5381874.2480889205, 0.5030647651416348, 0.006115678643351808,-0.33377430958027,0.7971719706637567
1735694504.0, 2600259.42001848, -3028588.5101560513, 5379515.633190652, 0.5028034746638466, 0.005613677069130463,-0.3340968198061451,0.7972054111025253
1735694505.0, 2596683.41607951, -3034415.1829446442, 5377149.8847567225, 0.5025419811955383, 0.0051116267876102715,-0.33441919997210856,0.7972385007622639
1735694506.0, 2593103.132154275, -3040237.325049085, 5374777.003848948, 0.5022802848087701, 0.004609527902783322,-0.3347414499796987,0.7972712395480117
1735694507.0, 2589518.572630094, -3046054.9269771352, 5372396.99153424, 0.5020183856282876, 0.004107380493532609,-0.3350635697389555,0.7973036273280321
1735694508.0, 2585929.7419018024, -3051867.97923459, 5370009.848884617, 0.5017562837325369, 0.003605184653223569,-0.33538555915668156,0.7973356640008586
1735694509.0, 2582336.644370457, -3057676.4723263783, 5367615.576977212, 0.501493979237444, 0.003102940468317368,-0.33570741813927096,0.7973673494414658
1735694510.0, 2578739.2844443913, -3063480.3967556725, 5365214.1768942885, 0.5012314722266105, 0.0026006480303676018,-0.3360291465937766,0.7973986835447027
1735694511.0, 2575137.666538439, -3069279.7430245467, 5362805.64972324, 0.5009687628106234, 0.0020983074246340035,-0.336350744427671,0.7974296661881202
1735694512.0, 2571531.79507447, -3075074.5016335375, 5360389.996556608, 0.5007058510899566, 0.0015959187371468926,-0.3366722115490271,0.7974602972552011
1735694513.0, 2567921.674481479, -3080864.6630815547, 5357967.218492087, 0.5004427371522813, 0.0010934820584711181,-0.3369935478646794,0.7974905766378036
1735694514.0, 2564307.309194816, -3086650.2178665483, 5355537.31663254, 0.5001794211032488, 0.0005909974747031483,-0.3373147532818231,0.7975205042161779
1735694515.0, 2560688.7036570674, -3092431.156484764, 5353100.2920860015, 0.49991590304281613, 8.846507475794689e-05,-0.3376358277065826,0.7975500798744284
1735694516.0, 2557065.8623176287, -3098207.46943111, 5350656.145965693, 0.49965218307128073, -0.0004141150603489001,-0.33795677104947774,0.7975793034944119
1735694517.0, 2553438.7896328843, -3103979.1471990016, 5348204.879390025, 0.49938826127632097, -0.0009167428271601616,-0.3382775832094612,0.797608174970623
1735694518.0, 2549807.490065785, -3109746.1802807255, 5345746.493482618, 0.49912413777242204, -0.001419418158599293,-0.33859826410316685,0.7976366941730736
1735694519.0, 2546171.968086819, -3115508.5591666326, 5343280.989372303, 0.4988598126409266, -0.001922140951112061,-0.3389188136300356,0.7976648609996763
1735694520.0, 2542532.2281727926, -3121266.274346153, 5340808.368193138, 0.4985952859946939, -0.00242491112771224,-0.3392392317009289,0.7976926753235581
1735694521.0, 2538888.2748078946, -3127019.316306919, 5338328.631084413, 0.49833055791756975, -0.002927728594989587,-0.3395595182206091,0.7977201370384388
1735694522.0, 2535240.1124828206, -3132767.6755354865, 5335841.779190663, 0.4980656285253779, -0.0034305932719787087,-0.33987967309703704,0.7977472460164772
1735694523.0, 2531587.745695852, -3138511.3425164632, 5333347.813661677, 0.4978004978990906, -0.0039335050602991445,-0.34019969623225904,0.7977740021540165
1735694524.0, 2527931.1789516173, -3144250.3077335143, 5330846.73565251, 0.4975351661476133, -0.004436463889336625,-0.3405195875407444,0.797800405324356
1735694525.0, 2524270.4167621713, -3149984.5616684975, 5328338.5463234885, 0.4972696333560923, -0.004939469657584057,-0.3408393469220247,0.797826455421959
1735694526.0, 2520605.463646106, -3155714.094802167, 5325823.246840227, 0.4970038996423326, -0.005442522287413589,-0.3411589742852193,0.7978521523165318
1735694527.0, 2516936.324129647, -3161438.8976133233, 5323300.838373634, 0.4967379650822372, -0.005945621687587916,-0.34147846953663885,0.7978774959049922
1735694528.0, 2513263.0027453965, -3167158.9605798014, 5320771.322099924, 0.49647182978933435, -0.006448767780703263,-0.3417978325857821,0.797902486059169
1735694529.0, 2509585.5040334244, -3172874.2741776113, 5318234.699200625, 0.49620549384630863, -0.006951960466250192,-0.3421170633326207,0.7979271226741702
1735694530.0, 2505903.8325403756, -3178584.828881648, 5315690.970862594, 0.4959389573670223, -0.007455199665227529,-0.34243616168544694,0.7979514056217966
1735694531.0, 2502217.992820478, -3184290.615164904, 5313140.13827802, 0.49567222043867915, -0.00795848529351779,-0.3427551275527903,0.7979753347901756
1735694532.0, 2498527.9894347354, -3189991.623499108, 5310582.202644442, 0.4954052831532005, -0.008461817261185297,-0.3430739608391692,0.797998910066085
1735694533.0, 2494833.8269509305, -3195687.8443547143, 5308017.165164758, 0.49513814562195896, -0.008965195484524366,-0.34339266145010994,0.7980221313235506
1735694534.0, 2491135.5099445498, -3201379.268200195, 5305445.02704723, 0.49487080792829885, -0.009468619873235369,-0.3437112292907625,0.7980449984540482
1735694535.0, 2487433.0429975246, -3207065.885503026, 5302865.789505499, 0.49460327017366407, -0.009972090348318445,-0.34402966427029746,0.7980675113357697
1735694536.0, 2483726.430699229, -3212747.686728907, 5300279.453758597, 0.4943355324554829, -0.010475606820224127,-0.344347966292292,0.7980896698517435
1735694537.0, 2480015.677646043, -3218424.662342106, 5297686.021030953, 0.49406759487488666, -0.010979169206627691,-0.3446661352638218,0.7981114738809223
1735694538.0, 2476300.7884415425, -3224096.802805316, 5295085.492552407, 0.49379945751443255, -0.011482777413410153,-0.3449841710875025,0.7981329233156561
1735694539.0, 2472581.7676961487, -3229764.098579939, 5292477.869558218, 0.4935311204859697, -0.011986431363631487,-0.3453020736718521,0.7981540180271894
1735694540.0, 2468858.6200277656, -3235426.5401255805, 5289863.1532890815, 0.49326258386944916, -0.012490130963553664,-0.3456198429198028,0.7981747579089674
1735694541.0, 2465131.3500609775, -3241084.1179006817, 5287241.34499113, 0.4929938477788609, -0.012993876139291765,-0.3459374787410469,0.798195142829971
1735694542.0, 2461399.9624281535, -3246736.8223616765, 5284612.445915947, 0.492724912293966, -0.013497666793556554,-0.34625498103631674,0.7982151726843919
1735694543.0, 2457664.461768085, -3252384.6439640373, 5281976.457320587, 0.49245577752658265, -0.014001502851129671,-0.34657234971455064,0.7982348473425186
1735694544.0, 2453924.8527274583, -3258027.5731611457, 5279333.380467574, 0.49218644355310237, -0.014505384218133355,-0.34688958467860215,0.7982541666992663
1735694545.0, 2450181.139959493, -3263665.6004053466, 5276683.216624916, 0.49191691048883096, -0.01500931082227916,-0.3472066858383374,0.7982731306219205
1735694546.0, 2446433.3281250503, -3269298.7161470987, 5274025.96706612, 0.4916471784067064, -0.01551328255800036,-0.3475236530902622,0.7982917390101184
1735694547.0, 2442681.421891722, -3274926.9108356726, 5271361.633070203, 0.49137724743024896, -0.016017299366278617,-0.34784048635034337,0.798309991722789
1735694548.0, 2438925.4259349555, -3280550.174918311, 5268690.2159216935, 0.49110711762849535, -0.016521361139218847,-0.34815718551406877,0.7983278886620842
1735694549.0, 2435165.3449367587, -3286168.498841198, 5266011.716910655, 0.49083678911406825, -0.017025467805870238,-0.3484737504918426,0.7983454296959005
1735694550.0, 2431401.183586832, -3291781.873048619, 5263326.137332685, 0.49056626196849107, -0.017529619276052125,-0.34879018118721816,0.7983626147144454
1735694551.0, 2427632.946581731, -3297390.287983587, 5260633.478488942, 0.4902955362958905, -0.01803381546681679,-0.34910647750472257,0.798379443593257
1735694552.0, 2423860.6386255384, -3302993.734087349, 5257933.741686138, 0.4900246121921203, -0.018538056296153956,-0.34942263935035334,0.7983959162120982
1735694553.0, 2420084.264429494, -3308592.2017996614, 5255226.928236564, 0.48975348974198907, -0.019042341674145705,-0.34973866662701386,0.798412032458847
1735694554.0, 2416303.828712011, -3314185.6815587864, 5252513.039458093, 0.48948216905735337, -0.01954667152804092,-0.35005455924349027,0.7984277922016049
1735694555.0, 2412519.3361991504, -3319774.163801145, 5249792.076674194, 0.48921065021050225, -0.020051045754816216,-0.3503703170968094,0.7984431953384268
1735694556.0, 2408730.7916236934, -3325357.638961999, 5247064.041213947, 0.4889389333122071, -0.020555464289033203,-0.35068594009967785,0.7984582417357771
1735694557.0, 2404938.1997260903, -3330936.097474759, 5244328.934412047, 0.4886670184496609, -0.021059927032093227,-0.35100142814937574,0.7984729312819692
1735694558.0, 2401141.565254001, -3336509.529771329, 5241586.757608821, 0.4883949057228851, -0.021564433913932084,-0.35131678115717874,0.798487263850379
1735694559.0, 2397340.8929624977, -3342077.926281963, 5238837.5121502355, 0.48812259521357887, -0.022068984840841195,-0.3516319990235619,0.7985012393307535
1735694560.0, 2393536.187613688, -3347641.277435532, 5236081.199387913, 0.48785008703270144, -0.02257357973280786,-0.35194708165255767,0.798514857592819
1735694561.0, 2389727.453977398, -3353199.5736590517, 5233317.820679138, 0.48757738125508526, -0.023078218502245174,-0.35226202894870146,0.7985281185281706
1735694562.0, 2385914.696830419, -3358752.805378212, 5230547.37738687, 0.4873044779898977, -0.023582901072850906,-0.35257684081803287,0.7985410220062317
1735694563.0, 2382097.920957178, -3364300.963016909, 5227769.870879759, 0.4870313773205815, -0.02408762735080912,-0.352891517160247,0.7985535679152432
1735694564.0, 2378277.13114928, -3369844.036997569, 5224985.302532152, 0.486758079353427, -0.024592397270880174,-0.353206057887574,0.7985657561229093
1735694565.0, 2374452.3322060914, -3375382.0177407535, 5222193.673724106, 0.4864845841623012, -0.02509721072332678,-0.35352046289199995,0.7985775865267994
1735694566.0, 2370623.5289336876, -3380914.895665886, 5219394.985841403, 0.48621089186507616, -0.025602067656430336,-0.35383473209131827,0.7985890589842487
1735694567.0, 2366790.726146411, -3386442.6611901755, 5216589.240275557, 0.4859370025217025, -0.02610696795420561,-0.3541488653757481,0.7986001734018915
1735694568.0, 2362953.9286649507, -3391965.30472996, 5213776.438423826, 0.48566291626234165, -0.02661191156139106,-0.3544628626591504,0.7986109296309979
1735694569.0, 2359113.1413184702, -3397482.816699222, 5210956.581689229, 0.4853886331504986, -0.027116898377872536,-0.3547767238397384,0.7986213275715824
1735694570.0, 2355268.3689427944, -3402995.1875108634, 5208129.671480554, 0.48511415329717594, -0.027621928328866754,-0.35509044882298246,0.7986313670905069
1735694571.0, 2351419.616381665, -3408502.407575828, 5205295.709212364, 0.4848394767806473, -0.028127001326478974,-0.35540403751152455,0.7986410480760148
1735694572.0, 2347566.888485886, -3414004.4673037, 5202454.696305023, 0.48456460370569493, -0.028632117293469737,-0.3557174898100515,0.798650370398757
1735694573.0, 2343710.190114014, -3419501.3571022376, 5199606.634184694, 0.4842895341560122, -0.02913727614457418,-0.3560308056216314,0.798659333942977
1735694574.0, 2339849.526131976, -3424993.067377633, 5196751.524283361, 0.48401426822723626, -0.02964247779625156,-0.35634398484849705,0.7986679385857716
1735694575.0, 2335984.901413081, -3430479.5885345084, 5193889.368038836, 0.4837388060185734, -0.03014772217339895,-0.3566570273968303,0.7986761841997903
1735694576.0, 2332116.3208385236, -3435960.9109755843, 5191020.166894766, 0.4834631476069904, -0.03065300918244207,-0.3569699331657227,0.7986840706747956
1735694577.0, 2328243.7892964077, -3441437.025102336, 5188143.922300663, 0.4831872930936132, -0.031158338747041537,-0.35728270206013335,0.7986915978824376
1735694578.0, 2324367.311682746, -3446907.9213143336, 5185260.63571189, 0.4829112425684238, -0.03166371078026457,-0.35759533398068954,0.7986987657032429
1735694579.0, 2320486.892900971, -3452373.5900095585, 5182370.308589698, 0.4826349961299003, -0.03216912521165578,-0.3579078288356223,0.7987055740083319
1735694580.0, 2316602.5378621514, -3457834.0215842817, 5179472.942401221, 0.4823585538537283, -0.032674581946716685,-0.3582201865231815,0.7987120226878047
1735694581.0, 2312714.2514846036, -3463289.206433317, 5176568.538619499, 0.4820819158473094, -0.033180080913124556,-0.35853240694903854,0.7987181116081663
1735694582.0, 2308822.038694589, -3468739.134949556, 5173657.098723481, 0.4818050821850721, -0.03368562201727995,-0.3588444900118604,0.7987238406596316
1735694583.0, 2304925.904425445, -3474183.7975245602, 5170738.624198049, 0.48152805298068063, -0.03419120519474307,-0.35915643562038224,0.7987292097027804
1735694584.0, 2301025.8536187746, -3479623.1845477712, 5167813.116534014, 0.48125082830236915, -0.03469683034565516,-0.3594682436705139,0.798734218632634
1735694585.0, 2297121.8912230767, -3485057.2864074195, 5164880.577228148, 0.4809734082581013, -0.035202497400387854,-0.3597799140686915,0.7987388673140218
1735694586.0, 2293214.022194846, -3490486.0934898104, 5161941.007783176, 0.48069579292528836, -0.03570820627080693,-0.3600914467155778,0.7987431556333563
1735694587.0, 2289302.2514979793, -3495909.596179701, 5158994.40970781, 0.48041798241426154, -0.03621395689003534,-0.3604028415184359,0.7987470834530879
1735694588.0, 2285386.5841045007, -3501327.784859855, 5156040.784516741, 0.480139976782992, -0.03671974915166317,-0.36071409837063084,0.7987506506749962
1735694589.0, 2281467.02499306, -3506740.6499120067, 5153080.133730665, 0.47986177615542547, -0.03722558299741648,-0.36102521718177594,0.7987538571514471
1735694590.0, 2277543.5791510474, -3512148.181715494, 5150112.458876293, 0.4795833805963783, -0.03773145832965239,-0.3613361978487175,0.7987567027776978
1735694591.0, 2273616.2515727105, -3517550.370648494, 5147137.761486353, 0.4793047902179939, -0.03823737507947333,-0.3616470402767472,0.7987591874151967
1735694592.0, 2269685.0472604525, -3522947.2070871717, 5144156.043099624, 0.4790260050894192, -0.03874333316106189,-0.36195774436814826,0.7987613109531313
1735694593.0, 2265749.9712239555, -3528338.6814062605, 5141167.305260927, 0.47874702531454694, -0.0392493324932031,-0.36226831002250587,0.7987630732606185
1735694594.0, 2261811.0284808828, -3533724.783978612, 5138171.549521154, 0.4784678509787224, -0.03975537299918062,-0.3625787371443462,0.7987644742152159
1735694595.0, 2257868.2240564963, -3539105.505175447, 5135168.777437265, 0.4781884821739827, -0.04026145459010659,-0.3628890256305867,0.7987655136942974
1735694596.0, 2253921.562983762, -3544480.8353662877, 5132158.9905723175, 0.47790891898520993, -0.040767577194554705,-0.36319917538834634,0.7987661915737917
1735694597.0, 2249971.0503033656, -3549850.7649189592, 5129142.1904954715, 0.4776291615002541, -0.04127374072353168,-0.36350918631481455,0.7987665077330123
1735694598.0, 2246016.6910636183, -3555215.284199646, 5126118.378781995, 0.477349209821232, -0.0417799451067219,-0.36381905831487515,0.7987664620380617
1735694599.0, 2242058.4903209787, -3560574.383572574, 5123087.557013292, 0.4770690640203183, -0.042286190251365076,-0.3641287912857389,0.7987660543773688
1735694600.0, 2238096.453139047, -3565928.0534006427, 5120049.7267769035, 0.476788724197511, -0.04279247609043,-0.3644383851340243,0.7987652846168669
1735694601.0, 2234130.584589691, -3571276.284044723, 5117004.889666525, 0.4765081904357008, -0.04329880252937278,-0.36474783975414715,0.7987641526395005
1735694602.0, 2230160.889752148, -3576619.0658642296, 5113953.047282021, 0.47622746282989925, -0.04380516950313979,-0.36505715505419195,0.7987626583129296
1735694603.0, 2226187.3737138426, -3581956.3892166037, 5110894.201229436, 0.4759465414558185, -0.04431157691620302,-0.3653663309288399,0.7987608015238615
1735694604.0, 2222210.0415694923, -3587288.244457889, 5107828.353121009, 0.4756654264257434, -0.044818024708265,-0.3656753672858019,0.7987585821290805
1735694605.0, 2218228.8984223283, -3592614.621941965, 5104755.504575181, 0.4753841178023846, -0.04532451278057294,-0.3659842640197154,0.7987560000227851
1735694606.0, 2214243.949382686, -3597935.5120214303, 5101675.657216618, 0.475102615690213, -0.045831041064525936,-0.3662930210347486,0.7987530550680209
1735694607.0, 2210255.1995692444, -3603250.9050468407, 5098588.812676218, 0.4748209201638697, -0.04633760946781686,-0.36660163822689484,0.7987497471504458
1735694608.0, 2206262.654108009, -3608560.7913673446, 5095494.9725911245, 0.47453903133148256, -0.046844217933701617,-0.3669101155056761,0.7987460761273069
1735694609.0, 2202266.3181335544, -3613865.1613299144, 5092394.138604742, 0.4742569492572804, -0.047350866357190186,-0.3672184527617034,0.7987420418931894
1735694610.0, 2198266.1967874947, -3619164.005280294, 5089286.312366745, 0.4739746740521783, -0.04785755468177165,-0.36752664990386075,0.7987376443034706
1735694611.0, 2194262.295220146, -3624457.31356199, 5086171.495533101, 0.4736922057807347, -0.048364282809292586,-0.36783470682603486,0.7987328832501701
1735694612.0, 2190254.6185889854, -3629745.0765172136, 5083049.689766073, 0.4734095445496916, -0.04887105067292015,-0.3681426234319941,0.7987277585936196
1735694613.0, 2186243.172059905, -3635027.2844861206, 5079920.896734236, 0.47312669043111594, -0.04937785818501799,-0.3684503996197167,0.7987222702183971
1735694614.0, 2182227.9608062883, -3640303.927807373, 5076785.118112493, 0.4728436435226613, -0.049884705275122655,-0.36875803529211826,0.7987164179903437
1735694615.0, 2178208.9900097516, -3645574.996817706, 5073642.355582093, 0.4725604039078298, -0.05039159185559049,-0.3690655303451427,0.7987102017877241
1735694616.0, 2174186.264859741, -3650840.481852167, 5070492.610830636, 0.47227697167384286, -0.050898517856038134,-0.36937288468301827,0.7987036214814532
1735694617.0, 2170159.790553641, -3656100.3732440574, 5067335.885552085, 0.47199334690480244, -0.05140548318976038,-0.369680098201787,0.7986966769488573
1735694618.0, 2166129.572296792, -3661354.661324925, 5064172.181446792, 0.47170952969201413, -0.05191248778191539,-0.36998717080241567,0.7986893680597329
1735694619.0, 2162095.615302501, -3666603.336424567, 5061001.500221499, 0.4714255201190767, -0.052419531554734396,-0.37029410238536564,0.7986816946886016
1735694620.0, 2158057.924792156, -3671846.3888709634, 5057823.843589361, 0.47114131826501127, -0.05292661442708085,-0.37060089284990905,0.7986736567132064
1735694621.0, 2154016.5059947157, -3677083.8089905805, 5054639.2132699555, 0.4708569242364408, -0.05343373632300668,-0.37090754209358107,0.798665253995227
1735694622.0, 2149971.364147871, -3682315.5871076994, 5051447.610989295, 0.47057233809826526, -0.05394089716244518,-0.37121405001808894,0.7986564864190425
1735694623.0, 2145922.504496592, -3687541.7135452675, 5048249.038479846, 0.47028755994801463, -0.05444809686582166,-0.37152041652017226,0.7986473538518176
1735694624.0, 2141869.9322943995, -3692762.178624161, 5045043.497480536, 0.4700025898598363, -0.05495533535634068,-0.3718266415014951,0.7986378561717679
1735694625.0, 2137813.652802318, -3697976.972663798, 5041830.98973677, 0.4697174279414558, -0.05546261256266909,-0.3721327248611347,0.7986279932379114
1735694626.0, 2133753.671290162, -3703186.0859814016, 5038611.517000454, 0.4694320742550043, -0.05596992839330034,-0.37243866649473,0.7986177649388475
1735694627.0, 2129689.993035062, -3708389.508892852, 5035385.08102999, 0.46914652889808833, -0.05647728278108978,-0.3727444663047681,0.7986071711371703
1735694628.0, 2125622.62332275, -3713587.2317119543, 5032151.683590313, 0.46886079194586455, -0.05698467563665568,-0.3730501241856546,0.7985962117137481
1735694629.0, 2121551.5674465103, -3718779.244751042, 5028911.326452884, 0.468574863504379, -0.05749210689928104,-0.37335564004150884,0.7985848865244881
1735694630.0, 2117476.830708459, -3723965.538320252, 5025664.011395714, 0.4682887436338706, -0.057999576480086336,-0.3736610137690322,0.7985731954573988
1735694631.0, 2113398.4184180824, -3729146.102728369, 5022409.740203384, 0.468002432435989, -0.05850708430018184,-0.37396624526336886,0.7985611383759585
1735694632.0, 2109316.3358934014, -3734320.9282821515, 5019148.514667047, 0.46771592998530165, -0.05901463028757157,-0.3742713344273124,0.7985487151551899
1735694633.0, 2105230.588460465, -3739490.0052866447, 5015880.336584448, 0.46742923637129435, -0.059522214356854154,-0.37457628115427527,0.7985359256664905
1735694634.0, 2101141.1814534613, -3744653.3240451063, 5012605.207759945, 0.467142351684839, -0.06002983644322359,-0.3748810853478115,0.798522769773915
1735694635.0, 2097048.1202148376, -3749810.87485895, 5009323.1300045075, 0.46685527599280163, -0.06053749645516023,-0.3751857469014812,0.7985092473619853
1735694636.0, 2092951.4100948868, -3754962.648027989, 5006034.105135754, 0.46656800939378984, -0.06104519432359164,-0.37549026571508964,0.7984953582917829
1735694637.0, 2088851.0564523968, -3760108.6338500646, 5002738.134977937, 0.4662805519663765, -0.06155292997296287,-0.37579464168816196,0.7984811024364576
1735694638.0, 2084747.0646542402, -3765248.822621292, 4999435.221361986, 0.46599290379600333, -0.06206070332284766,-0.37609887471648074,0.7984664796670172
1735694639.0, 2080639.4400754888, -3770383.204635989, 4996125.3661255045, 0.4657050649669086, -0.06256851429646144,-0.3764029646977118,0.7984514898537506
1735694640.0, 2076528.1880994274, -3775511.770186689, 4992808.571112793, 0.465417035563612, -0.06307636281930872,-0.3767069115304694,0.7984361328658927
1735694641.0, 2072413.314117671, -3780634.50956407, 4989484.8381748535, 0.4651288156592256, -0.0635842488047602,-0.37701071510889594,0.7984204085821325
1735694642.0, 2068294.823529753, -3785751.4130571894, 4986154.1691694185, 0.4648404053518364, -0.06409217218695104,-0.3773143753334562,0.7984043168617153
1735694643.0, 2064172.7217437716, -3790862.470953132, 4982816.565960955, 0.46455180471557567, -0.06460013288683528,-0.37761789210163793,0.798387857580024
1735694644.0, 2060047.0141759845, -3795967.673537244, 4979472.030420685, 0.46426301383863533, -0.0651081308333047,-0.3779212653124997,0.7983710306026013
1735694645.0, 2055917.7062510245, -3801067.0110930116, 4976120.564426598, 0.46397403279100746, -0.06561616592880987,-0.378224494854547,0.798353835812464
1735694646.0, 2051784.8034013852, -3806160.473902356, 4972762.1698634615, 0.46368486167799305, -0.06612423812940399,-0.3785275806374024,0.7983362730574511
1735694647.0, 2047648.311068606, -3811248.0522449827, 4969396.848622848, 0.46339550055580886, -0.06663234732431642,-0.37883052254485305,0.7983183422313912
1735694648.0, 2043508.2347016712, -3816329.7363992636, 4966024.602603139, 0.46310594953878864, -0.06714049346437853,-0.3791333204820318,0.7983000431788825
1735694649.0, 2039364.5797588665, -3821405.5166412373, 4962645.433709542, 0.4628162086681275, -0.06764867645272044,-0.379435974341897,0.7982813757964485
1735694650.0, 2035217.3517056145, -3826475.3832457783, 4959259.343854111, 0.4625262780660064, -0.06815689623491804,-0.3797384840252535,0.7982623399260623
1735694651.0, 2031066.5560168773, -3831539.326485315, 4955866.334955752, 0.4622361577869294, -0.06866515271514642,-0.3800408494231032,0.7982429354568374
1735694652.0, 2026912.1981751104, -3836597.3366309237, 4952466.408940248, 0.46194584792883153, -0.06917344582950458,-0.38034307043511806,0.7982231622456043
1735694653.0, 2022754.2836716783, -3841649.4039515886, 4949059.56774027, 0.4616553485602279, -0.06968177549401126,-0.38064514695560875,0.7982030201702319
1735694654.0, 2018592.8180058957, -3846695.5187147083, 4945645.813295395, 0.4613646597694763, -0.07019014163791744,-0.3809470788820448,0.7981825090941805
1735694655.0, 2014427.8066856887, -3851735.6711857533, 4942225.147552116, 0.46107378164825413, -0.07069854419017595,-0.3812488661110143,0.7981616288791599
1735694656.0, 2010259.2552277201, -3856769.8516282104, 4938797.572463856, 0.4607827142562291, -0.07120698306523036,-0.38155050853702543,0.7981403794073745
1735694657.0, 2006087.1691564168, -3861798.0503040887, 4935363.089990996, 0.4604914576886531, -0.07171545818943814,-0.3818520060544259,0.7981187605392253
1735694658.0, 2001911.5540050736, -3866820.25747336, 4931921.702100878, 0.4602000120247258, -0.0722239694943891,-0.38215335856266824,0.7980967721411912
1735694659.0, 1997732.4153153244, -3871836.4633942284, 4928473.4107678225, 0.45990837734257606, -0.07273251689736894,-0.38245456595409455,0.7980744140847755
